City,Date,Holiday,Weather,Flavor,Weight
BAR GIYYORA,17/07/2021,TRUE,veryHot,vanilla,very high
AMIRIM,17/07/2021,TRUE,veryHot,oreo,very high
ASHDOD,17/07/2021,TRUE,veryHot,chocolate,very high
AMMIAD,17/07/2021,TRUE,veryHot,strawberry,very high
ALMAGOR,17/07/2021,TRUE,veryHot,vanilla,very high
AMIRIM,17/07/2021,TRUE,veryHot,berries,very high
ANIAM,17/07/2021,TRUE,veryHot,strawberry,very high
AHUZZAM,17/07/2021,TRUE,veryHot,strawberry,very high
BARAM,17/07/2021,TRUE,veryHot,vanilla,very high
BARAM,17/07/2021,TRUE,veryHot,strawberry,very high
ABU QUREINAT,17/07/2021,TRUE,veryHot,vanilla,very high
ALMAGOR,17/07/2021,TRUE,veryHot,oreo,very high
ATERET,17/07/2021,TRUE,veryHot,oreo,very high
BAR GIYYORA,17/07/2021,TRUE,veryHot,vanilla,very high
ADDIRIM,17/07/2021,TRUE,veryHot,chocolate,very high
AMIRIM,17/07/2021,TRUE,veryHot,berries,very high
AZARYA,17/07/2021,TRUE,veryHot,oreo,very high
ABU TULUL,17/07/2021,TRUE,veryHot,oreo,very high
ANIAM,17/07/2021,TRUE,veryHot,strawberry,very high
AHUZZAM,17/07/2021,TRUE,veryHot,strawberry,very high
AMMIAD,17/07/2021,TRUE,veryHot,strawberry,very high
AMIRIM,17/07/2021,TRUE,veryHot,chocolate,very high
ATERET,17/07/2021,TRUE,veryHot,strawberry,very high
ATSMON SEGEV,17/07/2021,TRUE,veryHot,vanilla,very high
ATERET,17/07/2021,TRUE,veryHot,vanilla,very high
ARBEL,17/07/2021,FALSE,veryHot,berries,very high
ALMAGOR,17/07/2021,TRUE,veryHot,berries,very high
ALUMMOT,17/07/2021,TRUE,veryHot,vanilla,very high
ALUMMOT,17/07/2021,TRUE,veryHot,berries,very high
AMMIAD,17/07/2021,TRUE,veryHot,oreo,very high
ABU QUREINAT,17/07/2021,TRUE,veryHot,strawberry,very high
BAR GIYYORA,17/07/2021,FALSE,veryHot,vanilla,very high
ALMA,17/07/2021,TRUE,veryHot,strawberry,very high
AZOR,17/07/2021,TRUE,veryHot,chocolate,very high
ANIAM,17/07/2021,FALSE,veryHot,oreo,very high
AFIQ,17/07/2021,TRUE,veryHot,chocolate,very high
ALLONE YIZHAQ,18/07/2021,FALSE,veryHot,berries,very high
ALMAGOR,18/07/2021,TRUE,veryHot,chocolate,very high
AL SAYYID,18/07/2021,TRUE,veryHot,vanilla,very high
ANIAM,18/07/2021,FALSE,veryHot,berries,very high
ABU QUREINAT,18/07/2021,TRUE,veryHot,berries,very high
AMIRIM,18/07/2021,TRUE,veryHot,berries,very high
AMMIAD,18/07/2021,TRUE,veryHot,chocolate,very high
AMIRIM,18/07/2021,TRUE,veryHot,vanilla,very high
BAR GIYYORA,18/07/2021,FALSE,veryHot,vanilla,very high
AMMIAD,18/07/2021,TRUE,veryHot,berries,very high
ANIAM,18/07/2021,FALSE,veryHot,strawberry,very high
ABU QUREINAT,18/07/2021,TRUE,veryHot,strawberry,very high
ANIAM,18/07/2021,TRUE,veryHot,oreo,very high
AMMIAD,18/07/2021,TRUE,veryHot,oreo,very high
AHUZZAM,18/07/2021,FALSE,veryHot,oreo,very high
ABU QUREINAT,18/07/2021,TRUE,veryHot,berries,very high
ASHDOD,18/07/2021,TRUE,veryHot,vanilla,very high
ASHDOD,18/07/2021,TRUE,veryHot,strawberry,very high
AL-ARYAN,18/07/2021,TRUE,veryHot,oreo,very high
ANIAM,18/07/2021,TRUE,veryHot,oreo,very high
AVENAT,18/07/2021,TRUE,veryHot,berries,very high
AMMIAD,18/07/2021,TRUE,veryHot,berries,very high
AMIRIM,18/07/2021,TRUE,veryHot,strawberry,very high
ARRABE,18/07/2021,TRUE,veryHot,vanilla,very high
AMMIQAM,18/07/2021,TRUE,veryHot,strawberry,very high
ALUMMOT,18/07/2021,TRUE,veryHot,chocolate,very high
ABU QUREINAT,18/07/2021,TRUE,veryHot,chocolate,very high
BAR GIYYORA,18/07/2021,TRUE,veryHot,vanilla,very high
BAR GIYYORA,18/07/2021,TRUE,veryHot,strawberry,very high
ARAB AL NAIM,18/07/2021,TRUE,veryHot,berries,very high
AHUZZAM,18/07/2021,TRUE,veryHot,oreo,very high
BAR GIYYORA,18/07/2021,TRUE,veryHot,vanilla,very high
ATERET,18/07/2021,TRUE,veryHot,oreo,very high
ARRABE,18/07/2021,TRUE,veryHot,oreo,very high
AMIRIM,18/07/2021,TRUE,veryHot,berries,very high
AMMINADAV,18/07/2021,TRUE,veryHot,vanilla,very high
ATSMON SEGEV,18/07/2021,TRUE,veryHot,vanilla,very high
AMMIQAM,18/07/2021,TRUE,veryHot,strawberry,very high
ATERET,18/07/2021,TRUE,veryHot,strawberry,very high
AHIEZER,18/07/2021,FALSE,veryHot,berries,very high
ABU QUREINAT,18/07/2021,TRUE,veryHot,vanilla,very high
ADAMIT,18/07/2021,TRUE,veryHot,chocolate,very high
ADANIM,18/07/2021,TRUE,veryHot,berries,very high
AMMIAD,18/07/2021,TRUE,veryHot,berries,very high
BAR GIYYORA,18/07/2021,TRUE,veryHot,chocolate,very high
AMMIAD,18/07/2021,FALSE,veryHot,vanilla,very high
AMIRIM,18/07/2021,TRUE,veryHot,chocolate,very high
ASHDOD,18/07/2021,TRUE,veryHot,strawberry,very high
ATERET,18/07/2021,FALSE,veryHot,vanilla,very high
ARSUF,18/07/2021,TRUE,veryHot,vanilla,very high
ABU QUREINAT,19/07/2021,FALSE,veryHot,chocolate,very high
AHISAMAKH,19/07/2021,FALSE,veryHot,chocolate,very high
ATERET,19/07/2021,FALSE,veryHot,berries,very high
ALLON SHEVUT,19/07/2021,FALSE,veryHot,berries,very high
ABU TULUL,19/07/2021,FALSE,veryHot,strawberry,very high
ATERET,19/07/2021,FALSE,veryHot,strawberry,very high
AMMIAD,19/07/2021,FALSE,veryHot,berries,very high
ALUMMOT,19/07/2021,FALSE,veryHot,strawberry,very high
ALMAGOR,20/07/2021,FALSE,veryHot,strawberry,very high
BAR GIYYORA,20/07/2021,FALSE,veryHot,vanilla,very high
ARUGOT,20/07/2021,FALSE,veryHot,berries,very high
AHUZZAM,20/07/2021,FALSE,veryHot,vanilla,very high
AMMIAD,20/07/2021,FALSE,veryHot,chocolate,very high
ATERET,20/07/2021,FALSE,veryHot,vanilla,very high
ABU QUREINAT,20/07/2021,FALSE,veryHot,chocolate,very high
ALMAGOR,20/07/2021,FALSE,veryHot,strawberry,very high
ALUMMOT,20/07/2021,FALSE,veryHot,strawberry,very high
AMMIAD,20/07/2021,FALSE,veryHot,strawberry,very high
AMMIAD,20/07/2021,FALSE,veryHot,vanilla,very high
AMIRIM,21/07/2021,FALSE,veryHot,chocolate,very high
AMIRIM,21/07/2021,FALSE,veryHot,strawberry,very high
ALMAGOR,21/07/2021,FALSE,veryHot,strawberry,very high
BAR GIYYORA,21/07/2021,FALSE,veryHot,chocolate,very high
AHUZZAM,21/07/2021,FALSE,veryHot,berries,very high
AFIQIM,21/07/2021,FALSE,veryHot,vanilla,very high
ATERET,21/07/2021,FALSE,veryHot,berries,very high
ABU QUREINAT,21/07/2021,FALSE,veryHot,oreo,very high
ABU QUREINAT,21/07/2021,FALSE,veryHot,chocolate,very high
ANIAM,22/07/2021,FALSE,veryHot,chocolate,very high
ANIAM,22/07/2021,FALSE,veryHot,strawberry,very high
ABU QUREINAT,22/07/2021,FALSE,veryHot,oreo,very high
AMMIAD,22/07/2021,FALSE,veryHot,chocolate,very high
ANIAM,23/07/2021,FALSE,veryHot,strawberry,very high
AHUZZAM,23/07/2021,FALSE,veryHot,chocolate,very high
BAR GIYYORA,23/07/2021,FALSE,veryHot,vanilla,very high
ATSMON SEGEV,23/07/2021,FALSE,veryHot,oreo,very high
AMIRIM,23/07/2021,FALSE,veryHot,strawberry,very high
ALMAGOR,23/07/2021,FALSE,veryHot,vanilla,very high
ALMAGOR,24/07/2021,FALSE,veryHot,chocolate,very high
ALMAGOR,24/07/2021,FALSE,veryHot,strawberry,very high
ATERET,24/07/2021,FALSE,veryHot,vanilla,very high
ASHDOT YAAQOV(MEUHAD),24/07/2021,FALSE,veryHot,berries,very high
ALUMMOT,24/07/2021,FALSE,veryHot,vanilla,very high
ATERET,24/07/2021,FALSE,veryHot,oreo,very high
ALMAGOR,24/07/2021,FALSE,veryHot,oreo,very high
ALMA,24/07/2021,FALSE,veryHot,strawberry,very high
AMMIHAY,24/07/2021,FALSE,veryHot,oreo,very high
ALMAGOR,24/07/2021,FALSE,veryHot,vanilla,very high
ALUMMOT,24/07/2021,FALSE,veryHot,vanilla,very high
ALUMMOT,25/07/2021,FALSE,veryHot,chocolate,very high
AMIRIM,25/07/2021,FALSE,veryHot,vanilla,very high
AMUQQA,25/07/2021,FALSE,veryHot,berries,very high
AMNUN,25/07/2021,FALSE,veryHot,oreo,very high
BAR GIYYORA,25/07/2021,FALSE,veryHot,strawberry,very high
AMMIAD,25/07/2021,FALSE,veryHot,chocolate,very high
ABU QUREINAT,25/07/2021,FALSE,veryHot,berries,very high
ANIAM,25/07/2021,FALSE,veryHot,strawberry,very high
BAR GIYYORA,25/07/2021,FALSE,veryHot,strawberry,very high
ANIAM,25/07/2021,FALSE,veryHot,oreo,very high
AYYELET HASHAHAR,26/07/2021,FALSE,veryHot,vanilla,very high
BALFURYA,26/07/2021,FALSE,veryHot,strawberry,very high
ALMAGOR,26/07/2021,FALSE,veryHot,oreo,very high
ASHDOD,26/07/2021,FALSE,veryHot,berries,very high
AMIRIM,26/07/2021,FALSE,veryHot,chocolate,very high
AVIEZER,27/07/2021,FALSE,veryHot,oreo,very high
AMIRIM,27/07/2021,FALSE,veryHot,oreo,very high
ALE ZAHAV,27/07/2021,FALSE,veryHot,berries,very high
AZARYA,27/07/2021,FALSE,veryHot,berries,very high
ARUGOT,28/07/2021,FALSE,veryHot,chocolate,very high
ABU QUREINAT,28/07/2021,FALSE,veryHot,berries,very high
BARAM,28/07/2021,FALSE,veryHot,vanilla,very high
AHUZZAM,28/07/2021,FALSE,veryHot,berries,very high
AMIRIM,28/07/2021,FALSE,veryHot,oreo,very high
AMQA,28/07/2021,FALSE,veryHot,strawberry,very high
ALUMMOT,28/07/2021,FALSE,veryHot,vanilla,very high
ALMAGOR,29/07/2021,FALSE,veryHot,chocolate,very high
AMMIAD,29/07/2021,FALSE,veryHot,oreo,very high
AMIRIM,29/07/2021,FALSE,veryHot,strawberry,very high
AMMIAD,29/07/2021,FALSE,veryHot,strawberry,very high
ATSMON SEGEV,29/07/2021,FALSE,veryHot,vanilla,very high
AZRIQAM,29/07/2021,FALSE,veryHot,vanilla,very high
ASHDOT YAAQOV(IHUD),29/07/2021,FALSE,veryHot,oreo,very high
AMIRIM,29/07/2021,FALSE,veryHot,berries,very high
AMMIAD,29/07/2021,FALSE,veryHot,chocolate,very high
BAR GIYYORA,29/07/2021,FALSE,veryHot,berries,very high
BAR GIYYORA,29/07/2021,FALSE,veryHot,vanilla,very high
ABU QUREINAT,30/07/2021,FALSE,veryHot,berries,very high
ASHDOD,30/07/2021,FALSE,veryHot,vanilla,very high
ALMAGOR,30/07/2021,FALSE,veryHot,berries,very high
ALUMMOT,30/07/2021,FALSE,veryHot,vanilla,very high
ATERET,30/07/2021,FALSE,veryHot,vanilla,very high
ALMAGOR,30/07/2021,FALSE,veryHot,berries,very high
ATERET,30/07/2021,FALSE,veryHot,berries,very high
AMIRIM,30/07/2021,FALSE,veryHot,chocolate,very high
AL-ARYAN,30/07/2021,FALSE,veryHot,oreo,very high
ALUMMOT,30/07/2021,FALSE,veryHot,berries,very high
AMMIAD,30/07/2021,FALSE,veryHot,berries,very high
BAR GIYYORA,31/07/2021,FALSE,veryHot,strawberry,very high
ANIAM,31/07/2021,FALSE,veryHot,strawberry,very high
ASHDOD,31/07/2021,FALSE,veryHot,oreo,very high
BAR GIYYORA,31/07/2021,FALSE,veryHot,berries,very high
ASERET,31/07/2021,FALSE,veryHot,strawberry,very high
ARARA-BANEGEV,31/07/2021,FALSE,veryHot,vanilla,very high
AMIRIM,31/07/2021,FALSE,veryHot,oreo,very high
ABU QUREINAT,31/07/2021,FALSE,veryHot,vanilla,very high
AMIRIM,31/07/2021,FALSE,veryHot,strawberry,very high
ALUMMOT,01/08/2021,FALSE,veryHot,oreo,very high
AHUZZAM,01/08/2021,FALSE,veryHot,oreo,very high
ANIAM,01/08/2021,FALSE,veryHot,oreo,very high
ABU QUREINAT,01/08/2021,FALSE,veryHot,strawberry,very high
AMIRIM,02/08/2021,FALSE,veryHot,chocolate,very high
ATERET,02/08/2021,FALSE,veryHot,oreo,very high
AMIRIM,02/08/2021,FALSE,veryHot,oreo,very high
ARBEL,02/08/2021,FALSE,veryHot,chocolate,very high
AZARYA,02/08/2021,FALSE,veryHot,strawberry,very high
AHUZZAT BARAQ,02/08/2021,FALSE,veryHot,berries,very high
AHUZZAM,02/08/2021,FALSE,veryHot,chocolate,very high
ATERET,03/08/2021,FALSE,veryHot,strawberry,very high
AMMIAD,03/08/2021,FALSE,veryHot,vanilla,very high
BAR GIYYORA,03/08/2021,FALSE,veryHot,vanilla,very high
ALMAGOR,03/08/2021,FALSE,veryHot,berries,very high
ARRABE,03/08/2021,FALSE,veryHot,chocolate,very high
BAR GIYYORA,03/08/2021,FALSE,veryHot,oreo,very high
AMMIAD,03/08/2021,FALSE,veryHot,strawberry,very high
ATERET,03/08/2021,FALSE,veryHot,berries,very high
AHUZZAM,03/08/2021,FALSE,veryHot,oreo,very high
ALMAGOR,04/08/2021,FALSE,veryHot,oreo,very high
BAR GIYYORA,04/08/2021,FALSE,veryHot,vanilla,very high
ASHDOD,04/08/2021,FALSE,veryHot,vanilla,very high
ALUMMOT,04/08/2021,FALSE,veryHot,vanilla,very high
AMIRIM,04/08/2021,FALSE,veryHot,oreo,very high
AHITUV,04/08/2021,FALSE,veryHot,chocolate,very high
ADDIRIM,05/08/2021,FALSE,veryHot,chocolate,very high
AL-ARYAN,05/08/2021,FALSE,veryHot,oreo,very high
AVIEL,05/08/2021,FALSE,veryHot,chocolate,very high
ABU QUREINAT,05/08/2021,FALSE,veryHot,chocolate,very high
ALE ZAHAV,05/08/2021,FALSE,veryHot,berries,very high
BAR GIYYORA,05/08/2021,FALSE,veryHot,oreo,very high
AMIRIM,05/08/2021,FALSE,veryHot,chocolate,very high
ARIEL,05/08/2021,FALSE,veryHot,chocolate,very high
AMIRIM,05/08/2021,FALSE,veryHot,strawberry,very high
AMIRIM,05/08/2021,FALSE,veryHot,chocolate,very high
BAR GIYYORA,05/08/2021,FALSE,veryHot,berries,very high
ATERET,06/08/2021,FALSE,veryHot,chocolate,very high
ABU TULUL,06/08/2021,FALSE,veryHot,strawberry,very high
ASHDOT YAAQOV(MEUHAD),06/08/2021,FALSE,veryHot,vanilla,very high
AHIEZER,06/08/2021,FALSE,veryHot,berries,very high
ASHDOD,06/08/2021,FALSE,veryHot,strawberry,very high
ARAD,06/08/2021,FALSE,veryHot,oreo,very high
BAHAN,06/08/2021,FALSE,veryHot,chocolate,very high
AYANOT,06/08/2021,FALSE,veryHot,vanilla,very high
AMNUN,06/08/2021,FALSE,veryHot,vanilla,very high
ASHDOD,06/08/2021,FALSE,veryHot,chocolate,very high
ALUMMOT,07/08/2021,FALSE,veryHot,oreo,very high
AMMIAD,07/08/2021,FALSE,veryHot,vanilla,very high
ALMAGOR,07/08/2021,FALSE,veryHot,vanilla,very high
AMIRIM,07/08/2021,FALSE,veryHot,strawberry,very high
AMAZYA,08/08/2021,FALSE,veryHot,chocolate,very high
AFIQ,08/08/2021,FALSE,veryHot,chocolate,very high
AMMIAD,08/08/2021,FALSE,veryHot,berries,very high
AMMIAD,08/08/2021,FALSE,veryHot,strawberry,very high
AMMIAD,08/08/2021,FALSE,veryHot,vanilla,very high
ALUMMA,08/08/2021,FALSE,veryHot,strawberry,very high
ALUMMOT,09/08/2021,FALSE,veryHot,berries,very high
BAR GIYYORA,09/08/2021,FALSE,veryHot,vanilla,very high
ASHDOD,09/08/2021,FALSE,veryHot,strawberry,very high
AMMINADAV,09/08/2021,FALSE,veryHot,vanilla,very high
AMIRIM,09/08/2021,FALSE,veryHot,oreo,very high
ATERET,10/08/2021,FALSE,veryHot,berries,very high
ARAB AL NAIM,10/08/2021,FALSE,veryHot,strawberry,very high
AHUZZAM,10/08/2021,FALSE,veryHot,oreo,very high
ALLONE HABASHAN,10/08/2021,FALSE,veryHot,oreo,very high
ANIAM,10/08/2021,FALSE,veryHot,oreo,very high
ADI,10/08/2021,FALSE,veryHot,vanilla,very high
AMIRIM,10/08/2021,FALSE,veryHot,vanilla,very high
ANIAM,10/08/2021,FALSE,veryHot,vanilla,very high
ARAB AL NAIM,10/08/2021,FALSE,veryHot,berries,very high
ANIAM,10/08/2021,FALSE,veryHot,strawberry,very high
AVDON,11/08/2021,FALSE,veryHot,chocolate,very high
ALMAGOR,11/08/2021,FALSE,veryHot,chocolate,very high
ANIAM,11/08/2021,FALSE,veryHot,oreo,very high
ASHALIM,11/08/2021,FALSE,veryHot,strawberry,very high
ATERET,11/08/2021,FALSE,veryHot,vanilla,very high
ATERET,11/08/2021,FALSE,veryHot,berries,very high
ARAB AL NAIM,11/08/2021,FALSE,veryHot,oreo,very high
AMIRIM,12/08/2021,FALSE,veryHot,strawberry,very high
AMMIAD,12/08/2021,FALSE,veryHot,berries,very high
ASHDOD,12/08/2021,FALSE,veryHot,berries,very high
ANIAM,12/08/2021,FALSE,veryHot,oreo,very high
ASHDOD,12/08/2021,FALSE,veryHot,chocolate,very high
AHUZZAM,12/08/2021,FALSE,veryHot,vanilla,very high
ABU GHOSH,12/08/2021,FALSE,veryHot,chocolate,very high
ABU QUREINAT,12/08/2021,FALSE,veryHot,chocolate,very high
ABU QUREINAT,12/08/2021,FALSE,veryHot,vanilla,very high
ATERET,13/08/2021,FALSE,veryHot,oreo,very high
AVENAT,13/08/2021,FALSE,veryHot,berries,very high
ABU QUREINAT,13/08/2021,FALSE,veryHot,chocolate,very high
AHUZZAM,13/08/2021,FALSE,veryHot,oreo,very high
AHUZZAM,14/08/2021,FALSE,veryHot,berries,very high
ALLONE HABASHAN,14/08/2021,FALSE,veryHot,berries,very high
AZARYA,14/08/2021,FALSE,veryHot,strawberry,very high
ATERET,14/08/2021,FALSE,veryHot,vanilla,very high
AMMIAD,14/08/2021,FALSE,veryHot,vanilla,very high
ALUMMOT,14/08/2021,FALSE,veryHot,oreo,very high
AMMIAD,15/08/2021,FALSE,veryHot,berries,very high
ASHDOD,15/08/2021,FALSE,veryHot,chocolate,very high
AMMINADAV,15/08/2021,FALSE,veryHot,berries,very high
AYANOT,15/08/2021,FALSE,veryHot,berries,very high
ALUMMOT,15/08/2021,FALSE,veryHot,vanilla,very high
ALUMMOT,16/08/2021,FALSE,veryHot,strawberry,very high
BALFURYA,16/08/2021,FALSE,veryHot,oreo,very high
ALMAGOR,16/08/2021,FALSE,veryHot,strawberry,very high
ATERET,16/08/2021,FALSE,veryHot,vanilla,very high
ALLONIM,16/08/2021,FALSE,veryHot,vanilla,very high
ANIAM,17/08/2021,FALSE,veryHot,chocolate,very high
ALUMMOT,17/08/2021,FALSE,veryHot,vanilla,very high
ATERET,17/08/2021,FALSE,veryHot,chocolate,very high
AHUZZAT BARAQ,17/08/2021,FALSE,veryHot,chocolate,very high
ASHDOD,17/08/2021,FALSE,veryHot,strawberry,very high
ARARA-BANEGEV,17/08/2021,FALSE,veryHot,strawberry,very high
ATERET,17/08/2021,FALSE,veryHot,oreo,very high
ASHQELON,17/08/2021,FALSE,veryHot,oreo,very high
ATERET,17/08/2021,FALSE,veryHot,vanilla,very high
AHUZZAM,17/08/2021,FALSE,veryHot,vanilla,very high
AHISAMAKH,18/08/2021,FALSE,veryHot,chocolate,very high
AHUZZAT BARAQ,18/08/2021,FALSE,veryHot,chocolate,very high
ATERET,18/08/2021,FALSE,veryHot,chocolate,very high
ARBEL,18/08/2021,FALSE,veryHot,strawberry,very high
BAR GIYYORA,18/08/2021,FALSE,veryHot,vanilla,very high
ASHDOD,18/08/2021,FALSE,veryHot,vanilla,very high
AMMIAD,18/08/2021,FALSE,veryHot,chocolate,very high
ALUMMOT,18/08/2021,FALSE,veryHot,strawberry,very high
ADI,18/08/2021,FALSE,veryHot,oreo,very high
AMMIAD,18/08/2021,FALSE,veryHot,strawberry,very high
ABU QUREINAT,19/08/2021,FALSE,veryHot,vanilla,very high
AHUZZAM,19/08/2021,FALSE,veryHot,strawberry,very high
ABU QUREINAT,19/08/2021,FALSE,veryHot,oreo,very high
ASHDOD,19/08/2021,FALSE,veryHot,berries,very high
AMMIAD,19/08/2021,FALSE,veryHot,vanilla,very high
ALLONE YIZHAQ,19/08/2021,FALSE,veryHot,strawberry,very high
ADORA,19/08/2021,FALSE,veryHot,oreo,very high
ASHDOD,19/08/2021,FALSE,veryHot,berries,very high
AHUZZAM,19/08/2021,FALSE,veryHot,berries,very high
AHUZZAT BARAQ,20/08/2021,FALSE,veryHot,strawberry,very high
ANIAM,20/08/2021,FALSE,veryHot,berries,very high
ARRABE,20/08/2021,FALSE,veryHot,berries,very high
AVIEL,20/08/2021,FALSE,veryHot,oreo,very high
ATERET,20/08/2021,FALSE,veryHot,berries,very high
AMMIAD,20/08/2021,FALSE,veryHot,vanilla,very high
ALMAGOR,21/08/2021,FALSE,veryHot,chocolate,very high
ATERET,21/08/2021,FALSE,veryHot,vanilla,very high
AHUZZAM,21/08/2021,FALSE,veryHot,berries,very high
AMIRIM,21/08/2021,FALSE,veryHot,strawberry,very high
ALUMIM,21/08/2021,FALSE,veryHot,chocolate,very high
ATERET,22/08/2021,FALSE,veryHot,oreo,very high
BAR GIYYORA,22/08/2021,FALSE,veryHot,berries,very high
ANIAM,22/08/2021,FALSE,veryHot,strawberry,very high
ANIAM,22/08/2021,FALSE,veryHot,strawberry,very high
AHISAMAKH,22/08/2021,FALSE,veryHot,chocolate,very high
ASHDOD,22/08/2021,FALSE,veryHot,strawberry,very high
ATSMON SEGEV,22/08/2021,FALSE,veryHot,berries,very high
AHISAMAKH,22/08/2021,FALSE,veryHot,vanilla,very high
AMAZYA,22/08/2021,FALSE,veryHot,berries,very high
ALUMMOT,22/08/2021,FALSE,veryHot,vanilla,very high
ASHDOD,22/08/2021,FALSE,veryHot,berries,very high
AMIRIM,22/08/2021,FALSE,veryHot,chocolate,very high
AHUZZAM,22/08/2021,FALSE,veryHot,chocolate,very high
AMMIOZ,23/08/2021,FALSE,veryHot,vanilla,very high
ASHDOD,23/08/2021,FALSE,veryHot,vanilla,very high
ADANIM,23/08/2021,FALSE,veryHot,strawberry,very high
AMIRIM,23/08/2021,FALSE,veryHot,strawberry,very high
ATERET,23/08/2021,FALSE,veryHot,berries,very high
ANIAM,23/08/2021,FALSE,veryHot,chocolate,very high
ATERET,23/08/2021,FALSE,veryHot,vanilla,very high
AMIRIM,23/08/2021,FALSE,veryHot,chocolate,very high
BAR GIYYORA,23/08/2021,FALSE,veryHot,berries,very high
ALUMMOT,23/08/2021,FALSE,veryHot,oreo,very high
ABU GHOSH,23/08/2021,FALSE,veryHot,strawberry,very high
BAR GIYYORA,23/08/2021,FALSE,veryHot,berries,very high
AHUZZAM,23/08/2021,FALSE,veryHot,chocolate,very high
BAR GIYYORA,23/08/2021,FALSE,veryHot,berries,very high
ALUMMOT,24/08/2021,FALSE,veryHot,vanilla,very high
ATERET,24/08/2021,FALSE,veryHot,berries,moderate
ABU QUREINAT,24/08/2021,FALSE,veryHot,vanilla,moderate
ANIAM,24/08/2021,FALSE,veryHot,chocolate,moderate
ABU QUREINAT,24/08/2021,FALSE,veryHot,vanilla,moderate
BAR GIYYORA,24/08/2021,FALSE,veryHot,strawberry,moderate
ATSMON SEGEV,25/08/2021,FALSE,veryHot,chocolate,moderate
ABU QUREINAT,25/08/2021,FALSE,veryHot,vanilla,moderate
ASHDOD,25/08/2021,FALSE,veryHot,strawberry,moderate
BAR GIYYORA,25/08/2021,FALSE,veryHot,berries,moderate
ABU QUREINAT,25/08/2021,FALSE,veryHot,berries,moderate
ALUMMOT,26/08/2021,FALSE,veryHot,strawberry,moderate
ALE ZAHAV,26/08/2021,FALSE,veryHot,oreo,moderate
BAR GIYYORA,26/08/2021,FALSE,veryHot,strawberry,moderate
AHUZZAM,26/08/2021,FALSE,veryHot,vanilla,moderate
ABU QUREINAT,27/08/2021,FALSE,veryHot,vanilla,moderate
ALLON SHEVUT,27/08/2021,FALSE,veryHot,vanilla,moderate
ABU QUREINAT,27/08/2021,FALSE,veryHot,chocolate,moderate
AVNE ETAN,27/08/2021,FALSE,veryHot,chocolate,moderate
ABU QUREINAT,27/08/2021,FALSE,veryHot,oreo,moderate
AMQA,27/08/2021,FALSE,veryHot,berries,moderate
AMMIAD,27/08/2021,FALSE,veryHot,oreo,moderate
ADI,28/08/2021,FALSE,veryHot,vanilla,moderate
ALUMMOT,28/08/2021,FALSE,veryHot,strawberry,moderate
ARAMSHA,28/08/2021,FALSE,veryHot,strawberry,moderate
AHUZZAM,28/08/2021,FALSE,veryHot,oreo,moderate
ATERET,28/08/2021,FALSE,veryHot,vanilla,moderate
ANIAM,28/08/2021,FALSE,veryHot,vanilla,moderate
AMIRIM,28/08/2021,FALSE,veryHot,chocolate,moderate
ALMA,28/08/2021,FALSE,veryHot,oreo,moderate
ALLONE YIZHAQ,28/08/2021,FALSE,veryHot,strawberry,moderate
AHIHUD,28/08/2021,FALSE,veryHot,berries,moderate
ATERET,28/08/2021,FALSE,veryHot,oreo,moderate
BAR GIYYORA,28/08/2021,FALSE,veryHot,oreo,moderate
ABU QUREINAT,28/08/2021,FALSE,veryHot,berries,moderate
AMMIAD,28/08/2021,FALSE,veryHot,chocolate,moderate
AMIRIM,29/08/2021,FALSE,veryHot,berries,moderate
ANIAM,29/08/2021,FALSE,veryHot,berries,moderate
ABU SINAN,29/08/2021,FALSE,veryHot,strawberry,moderate
AHUZZAM,29/08/2021,FALSE,veryHot,chocolate,moderate
ADI,29/08/2021,FALSE,veryHot,oreo,moderate
AMIRIM,29/08/2021,FALSE,veryHot,strawberry,moderate
ALMAGOR,30/08/2021,FALSE,veryHot,strawberry,moderate
AMMIAD,30/08/2021,FALSE,veryHot,chocolate,moderate
ANIAM,30/08/2021,FALSE,veryHot,vanilla,moderate
BAR GIYYORA,30/08/2021,FALSE,veryHot,oreo,moderate
ADI,30/08/2021,FALSE,veryHot,berries,moderate
ABU QUREINAT,30/08/2021,FALSE,veryHot,strawberry,moderate
BAR GIYYORA,30/08/2021,FALSE,veryHot,berries,moderate
ALUMMA,30/08/2021,FALSE,veryHot,berries,moderate
ANIAM,30/08/2021,FALSE,veryHot,berries,moderate
ANIAM,31/08/2021,FALSE,veryHot,oreo,moderate
ABU QUREINAT,31/08/2021,FALSE,veryHot,oreo,moderate
ASFAR,31/08/2021,FALSE,veryHot,oreo,moderate
ASFAR,31/08/2021,FALSE,veryHot,vanilla,moderate
AHUZZAM,31/08/2021,FALSE,veryHot,strawberry,moderate
BAR GIYYORA,31/08/2021,FALSE,veryHot,oreo,moderate
ATERET,01/09/2021,FALSE,hot,oreo,high
BAQA AL-GHARBIYYE,01/09/2021,FALSE,hot,chocolate,high
AZARYA,01/09/2021,FALSE,hot,oreo,high
ARUGOT,01/09/2021,FALSE,hot,vanilla,high
ALMAGOR,01/09/2021,FALSE,hot,oreo,high
ABU QUREINAT,01/09/2021,FALSE,hot,berries,high
AHUZZAM,02/09/2021,FALSE,hot,berries,moderate
ALMAGOR,02/09/2021,FALSE,hot,vanilla,moderate
ASHDOT YAAQOV(MEUHAD),02/09/2021,FALSE,hot,strawberry,moderate
