City,Date,Holiday,Weather,Flavor,Weight
ABBIRIM,15/04/2021,TRUE,pleasant,vanilla,high
ALLONE ABBA,15/04/2021,TRUE,pleasant,vanilla,high
ALMON,15/04/2021,TRUE,pleasant,vanilla,high
AMIRIM,15/04/2021,TRUE,pleasant,strawberry,very high
ALMAGOR,15/04/2021,TRUE,pleasant,strawberry,high
ALUMMOT,15/04/2021,TRUE,pleasant,chocolate,high
AMIRIM,15/04/2021,TRUE,pleasant,strawberry,very high
AMMI'AD,15/04/2021,FALSE,pleasant,strawberry,moderate
ALMAGOR,15/04/2021,TRUE,pleasant,strawberry,high
ALUMMOT,15/04/2021,TRUE,pleasant,vanilla,very high
BAR GIYYORA,15/04/2021,TRUE,pleasant,chocolate,high
ALE ZAHAV,15/04/2021,TRUE,pleasant,vanilla,very high
AVIHAYIL,15/04/2021,TRUE,pleasant,oreo,very high
AHUZZAM,15/04/2021,FALSE,pleasant,chocolate,moderate
ASHDOD,15/04/2021,TRUE,pleasant,oreo,high
AMIRIM,15/04/2021,TRUE,pleasant,oreo,high
ATERET,15/04/2021,TRUE,pleasant,chocolate,very high
AFIQIM,15/04/2021,TRUE,pleasant,strawberry,very high
AMMI'OZ,15/04/2021,TRUE,pleasant,vanilla,high
ABU GHOSH,15/04/2021,TRUE,pleasant,berries,high
AMIRIM,15/04/2021,FALSE,pleasant,oreo,moderate
AMMI'AD,15/04/2021,FALSE,pleasant,berries,moderate
ATERET,15/04/2021,TRUE,pleasant,oreo,very high
BAR GIYYORA,15/04/2021,TRUE,pleasant,oreo,very high
ARAB AL NAIM,15/04/2021,TRUE,pleasant,oreo,very high
ANI'AM,15/04/2021,FALSE,pleasant,oreo,moderate
ALMAGOR,15/04/2021,TRUE,pleasant,berries,very high
AMIRIM,15/04/2021,TRUE,pleasant,chocolate,very high
ABU QUREINAT,15/04/2021,TRUE,pleasant,strawberry,high
AKKO,15/04/2021,TRUE,pleasant,strawberry,very high
ABU QUREINAT,15/04/2021,TRUE,pleasant,berries,high
BAQA AL-GHARBIYYE,16/04/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,16/04/2021,FALSE,pleasant,berries,moderate
AMMI'AD,16/04/2021,FALSE,pleasant,vanilla,moderate
ADDIRIM,16/04/2021,FALSE,pleasant,strawberry,moderate
AR'ARA-BANEGEV,16/04/2021,FALSE,pleasant,strawberry,moderate
ALMAGOR,16/04/2021,FALSE,pleasant,strawberry,moderate
ALMAGOR,16/04/2021,FALSE,pleasant,strawberry,moderate
ATERET,16/04/2021,FALSE,pleasant,strawberry,moderate
ATERET,16/04/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,16/04/2021,FALSE,pleasant,vanilla,moderate
ANI'AM,16/04/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,16/04/2021,FALSE,pleasant,chocolate,moderate
AHUZZAM,17/04/2021,FALSE,pleasant,chocolate,moderate
AYYELET HASHAHAR,17/04/2021,FALSE,pleasant,vanilla,moderate
ASHDOD,17/04/2021,FALSE,pleasant,vanilla,moderate
BAR GIYYORA,17/04/2021,FALSE,pleasant,berries,moderate
AMIR,17/04/2021,FALSE,pleasant,vanilla,moderate
BAR'AM,18/04/2021,FALSE,pleasant,oreo,moderate
AMMI'AD,18/04/2021,FALSE,pleasant,strawberry,moderate
ANI'AM,18/04/2021,FALSE,pleasant,oreo,moderate
AVNE HEFEZ,18/04/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,18/04/2021,FALSE,pleasant,strawberry,moderate
ASHDOD,18/04/2021,FALSE,pleasant,chocolate,moderate
ANI'AM,18/04/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,18/04/2021,FALSE,pleasant,berries,moderate
AHUZZAM,18/04/2021,FALSE,pleasant,berries,moderate
AMMI'AD,18/04/2021,FALSE,pleasant,oreo,moderate
AMMI'AD,19/04/2021,FALSE,pleasant,berries,moderate
BAR GIYYORA,19/04/2021,FALSE,pleasant,strawberry,moderate
ANI'AM,19/04/2021,FALSE,pleasant,berries,moderate
ALMAGOR,19/04/2021,FALSE,pleasant,strawberry,moderate
AR'ARA-BANEGEV,19/04/2021,FALSE,pleasant,chocolate,moderate
AHUZZAT BARAQ,19/04/2021,FALSE,pleasant,berries,moderate
AMIRIM,19/04/2021,FALSE,pleasant,strawberry,moderate
BAR GIYYORA,19/04/2021,FALSE,pleasant,chocolate,moderate
BAQA AL-GHARBIYYE,19/04/2021,FALSE,pleasant,chocolate,moderate
AZRI'EL,20/04/2021,FALSE,pleasant,chocolate,moderate
BAR GIYYORA,20/04/2021,FALSE,pleasant,vanilla,moderate
ABU QUREINAT,20/04/2021,FALSE,pleasant,vanilla,moderate
ASFAR,20/04/2021,FALSE,pleasant,berries,moderate
ALMAGOR,20/04/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,20/04/2021,FALSE,pleasant,berries,moderate
AHUZZAM,20/04/2021,FALSE,pleasant,chocolate,moderate
AMNUN,21/04/2021,FALSE,pleasant,vanilla,moderate
ABU QUREINAT,21/04/2021,FALSE,pleasant,vanilla,moderate
ASHDOT YA'AQOV(IHUD),21/04/2021,FALSE,pleasant,vanilla,moderate
BAR GIYYORA,22/04/2021,FALSE,pleasant,vanilla,moderate
AMMIHAY,22/04/2021,FALSE,pleasant,berries,moderate
ALMAGOR,22/04/2021,FALSE,pleasant,berries,moderate
ALMA,22/04/2021,FALSE,pleasant,oreo,moderate
ALMAGOR,22/04/2021,FALSE,pleasant,vanilla,moderate
AMIRIM,22/04/2021,FALSE,pleasant,oreo,moderate
AMIRIM,22/04/2021,FALSE,pleasant,oreo,moderate
ASHQELON,22/04/2021,FALSE,pleasant,strawberry,moderate
ASHDOD,22/04/2021,FALSE,pleasant,oreo,moderate
AVTALYON,22/04/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,22/04/2021,FALSE,pleasant,strawberry,moderate
ALUMIM,22/04/2021,FALSE,pleasant,vanilla,moderate
ANI'AM,22/04/2021,FALSE,pleasant,oreo,moderate
ALUMMA,23/04/2021,FALSE,pleasant,vanilla,moderate
ABU QUREINAT,23/04/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,23/04/2021,FALSE,pleasant,vanilla,moderate
AKKO,23/04/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,23/04/2021,FALSE,pleasant,vanilla,moderate
ALE ZAHAV,23/04/2021,FALSE,pleasant,strawberry,moderate
AHUZZAM,23/04/2021,FALSE,pleasant,vanilla,moderate
AZRI'EL,23/04/2021,FALSE,pleasant,oreo,moderate
ALUMMOT,23/04/2021,FALSE,pleasant,strawberry,moderate
ALLON SHEVUT,23/04/2021,FALSE,pleasant,vanilla,moderate
BAR GIYYORA,24/04/2021,FALSE,pleasant,strawberry,moderate
AHUZZAM,24/04/2021,FALSE,pleasant,strawberry,moderate
AMIRIM,24/04/2021,FALSE,pleasant,oreo,moderate
ALFE MENASHE,24/04/2021,FALSE,pleasant,oreo,moderate
AMMI'AD,24/04/2021,FALSE,pleasant,berries,moderate
ARAD,24/04/2021,FALSE,pleasant,berries,moderate
ASHALIM,24/04/2021,FALSE,pleasant,strawberry,moderate
AVNE HEFEZ,24/04/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,24/04/2021,FALSE,pleasant,chocolate,moderate
BAR GIYYORA,25/04/2021,FALSE,pleasant,berries,moderate
ABU QUREINAT,25/04/2021,FALSE,pleasant,chocolate,moderate
AVIVIM,25/04/2021,FALSE,pleasant,oreo,moderate
AMIRIM,25/04/2021,FALSE,pleasant,strawberry,moderate
ASHDOD,25/04/2021,FALSE,pleasant,berries,moderate
ADORA,25/04/2021,FALSE,pleasant,oreo,moderate
ALUMMOT,25/04/2021,FALSE,pleasant,strawberry,moderate
ALUMMA,25/04/2021,FALSE,pleasant,berries,moderate
ALMAGOR,26/04/2021,FALSE,pleasant,oreo,moderate
ATERET,26/04/2021,FALSE,pleasant,oreo,moderate
ABU QUREINAT,26/04/2021,FALSE,pleasant,strawberry,moderate
AVSHALOM,26/04/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,26/04/2021,FALSE,pleasant,oreo,moderate
ABU QUREINAT,26/04/2021,FALSE,pleasant,vanilla,moderate
AFULA,26/04/2021,FALSE,pleasant,chocolate,moderate
ALMA,27/04/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,27/04/2021,FALSE,pleasant,chocolate,moderate
ANI'AM,27/04/2021,FALSE,pleasant,vanilla,moderate
AMIRIM,27/04/2021,FALSE,pleasant,oreo,moderate
ANI'AM,27/04/2021,FALSE,pleasant,oreo,moderate
AMIRIM,27/04/2021,FALSE,pleasant,chocolate,moderate
ATERET,27/04/2021,FALSE,pleasant,berries,moderate
ALMON,27/04/2021,FALSE,pleasant,oreo,moderate
AR'ARA-BANEGEV,27/04/2021,FALSE,pleasant,berries,moderate
ARSUF,28/04/2021,FALSE,pleasant,oreo,moderate
ABU QUREINAT,28/04/2021,FALSE,pleasant,strawberry,moderate
ANI'AM,28/04/2021,FALSE,pleasant,vanilla,moderate
ADAMIT,28/04/2021,FALSE,pleasant,vanilla,moderate
AYANOT,29/04/2021,TRUE,pleasant,vanilla,high
AHUZZAM,29/04/2021,TRUE,pleasant,strawberry,very high
AMMI'AD,29/04/2021,TRUE,pleasant,oreo,high
ABBIRIM,29/04/2021,TRUE,pleasant,chocolate,very high
AMMI'AD,29/04/2021,TRUE,pleasant,strawberry,very high
AMMI'AD,29/04/2021,TRUE,pleasant,chocolate,high
ASHDOD,29/04/2021,TRUE,pleasant,strawberry,high
ALUMMOT,29/04/2021,TRUE,pleasant,berries,very high
BAHAN,29/04/2021,TRUE,pleasant,oreo,high
ASHDOD,29/04/2021,FALSE,pleasant,strawberry,moderate
ASHDOD,29/04/2021,TRUE,pleasant,vanilla,high
AZRIQAM,29/04/2021,FALSE,pleasant,chocolate,moderate
ALLONE ABBA,29/04/2021,FALSE,pleasant,vanilla,moderate
AMIRIM,29/04/2021,TRUE,pleasant,berries,high
ARAD,29/04/2021,TRUE,pleasant,berries,very high
ALUMMOT,29/04/2021,TRUE,pleasant,strawberry,very high
AHUZZAM,29/04/2021,TRUE,pleasant,chocolate,high
BAR GIYYORA,29/04/2021,TRUE,pleasant,vanilla,high
ANI'AM,29/04/2021,TRUE,pleasant,oreo,high
ADORA,29/04/2021,TRUE,pleasant,chocolate,high
AHUZZAM,29/04/2021,TRUE,pleasant,vanilla,very high
AHUZZAM,29/04/2021,TRUE,pleasant,chocolate,very high
ABU TULUL,29/04/2021,TRUE,pleasant,strawberry,high
ADORA,29/04/2021,TRUE,pleasant,strawberry,high
ATERET,29/04/2021,TRUE,pleasant,oreo,high
AMIRIM,29/04/2021,TRUE,pleasant,vanilla,high
ALMAGOR,29/04/2021,TRUE,pleasant,berries,very high
ABU QUREINAT,29/04/2021,FALSE,pleasant,strawberry,moderate
ATERET,29/04/2021,TRUE,pleasant,strawberry,very high
AYYELET HASHAHAR,29/04/2021,TRUE,pleasant,strawberry,very high
ATERET,29/04/2021,FALSE,pleasant,vanilla,moderate
AMIRIM,29/04/2021,TRUE,pleasant,berries,very high
AGUR,29/04/2021,FALSE,pleasant,berries,moderate
ALMAGOR,29/04/2021,TRUE,pleasant,vanilla,high
BAR GIYYORA,29/04/2021,TRUE,pleasant,vanilla,very high
AMIRIM,29/04/2021,FALSE,pleasant,chocolate,moderate
AVI'EL,29/04/2021,TRUE,pleasant,oreo,high
AVSHALOM,29/04/2021,TRUE,pleasant,vanilla,high
ATERET,29/04/2021,TRUE,pleasant,strawberry,high
ATERET,29/04/2021,TRUE,pleasant,oreo,very high
BAR GIYYORA,29/04/2021,TRUE,pleasant,chocolate,high
ALFE MENASHE,29/04/2021,TRUE,pleasant,chocolate,very high
BAR GIYYORA,29/04/2021,TRUE,pleasant,vanilla,high
ALUMMOT,29/04/2021,TRUE,pleasant,berries,high
ALUMMOT,29/04/2021,FALSE,pleasant,berries,moderate
AMMI'AD,30/04/2021,TRUE,pleasant,strawberry,very high
AHUZZAM,30/04/2021,FALSE,pleasant,chocolate,moderate
ALUMMOT,30/04/2021,TRUE,pleasant,chocolate,very high
AVI'EL,30/04/2021,TRUE,pleasant,oreo,high
AZOR,30/04/2021,TRUE,pleasant,oreo,very high
AFIQ,30/04/2021,TRUE,pleasant,chocolate,high
AHUZZAM,30/04/2021,TRUE,pleasant,strawberry,very high
ANI'AM,30/04/2021,TRUE,pleasant,berries,high
AHUZZAM,30/04/2021,TRUE,pleasant,oreo,high
ASHDOD,30/04/2021,TRUE,pleasant,berries,high
ATERET,30/04/2021,FALSE,pleasant,oreo,moderate
ATERET,30/04/2021,FALSE,pleasant,berries,moderate
ASHDOD,30/04/2021,TRUE,pleasant,strawberry,high
AMMI'AD,30/04/2021,TRUE,pleasant,chocolate,high
AFULA,30/04/2021,TRUE,pleasant,strawberry,high
AMIRIM,30/04/2021,TRUE,pleasant,oreo,very high
ALUMMOT,30/04/2021,TRUE,pleasant,berries,high
AMIRIM,30/04/2021,TRUE,pleasant,berries,very high
ABU QUREINAT,30/04/2021,FALSE,pleasant,strawberry,moderate
ATERET,30/04/2021,FALSE,pleasant,berries,moderate
AMQA,30/04/2021,TRUE,pleasant,oreo,high
ALMAGOR,30/04/2021,TRUE,pleasant,strawberry,very high
ASHDOD,30/04/2021,TRUE,pleasant,berries,very high
ANI'AM,30/04/2021,TRUE,pleasant,chocolate,high
ALLONE YIZHAQ,30/04/2021,TRUE,pleasant,vanilla,high
BAR GIYYORA,30/04/2021,TRUE,pleasant,chocolate,high
ALUMMOT,30/04/2021,TRUE,pleasant,chocolate,very high
AHUZZAM,30/04/2021,TRUE,pleasant,berries,very high
BAHAN,30/04/2021,TRUE,pleasant,vanilla,very high
AMIRIM,30/04/2021,FALSE,pleasant,berries,moderate
ANI'AM,30/04/2021,TRUE,pleasant,vanilla,high
ABU QUREINAT,30/04/2021,TRUE,pleasant,vanilla,very high
ALMAGOR,30/04/2021,TRUE,pleasant,chocolate,very high
ASHDOD,30/04/2021,TRUE,pleasant,berries,high
ANI'AM,30/04/2021,TRUE,pleasant,berries,high
ATERET,30/04/2021,TRUE,pleasant,vanilla,high
AMMI'AD,30/04/2021,TRUE,pleasant,chocolate,high
AVIGEDOR,30/04/2021,TRUE,pleasant,vanilla,high
AMMI'AD,30/04/2021,TRUE,pleasant,chocolate,very high
ANI'AM,30/04/2021,FALSE,pleasant,strawberry,moderate
AHUZZAM,30/04/2021,TRUE,pleasant,chocolate,very high
ARAB AL NAIM,30/04/2021,TRUE,pleasant,strawberry,very high
AVNE ETAN,30/04/2021,TRUE,pleasant,chocolate,very high
ASHDOD,30/04/2021,TRUE,pleasant,strawberry,very high
ANI'AM,30/04/2021,TRUE,pleasant,vanilla,very high
AHUZZAM,30/04/2021,TRUE,pleasant,berries,very high
ASHDOD,30/04/2021,TRUE,pleasant,chocolate,very high
ATERET,30/04/2021,TRUE,pleasant,chocolate,high
AMIRIM,30/04/2021,TRUE,pleasant,strawberry,very high
BAR'AM,30/04/2021,TRUE,pleasant,chocolate,high
AMMI'AD,30/04/2021,TRUE,pleasant,oreo,high
ASHDOD,30/04/2021,TRUE,pleasant,oreo,very high
BAR GIYYORA,30/04/2021,TRUE,pleasant,vanilla,high
BAR GIYYORA,30/04/2021,TRUE,pleasant,vanilla,high
ALMAGOR,30/04/2021,FALSE,pleasant,chocolate,moderate
AVENAT,01/05/2021,TRUE,pleasant,vanilla,high
ABU QUREINAT,01/05/2021,TRUE,pleasant,chocolate,high
ALMAGOR,01/05/2021,TRUE,pleasant,oreo,high
AVI'EZER,01/05/2021,TRUE,pleasant,berries,very high
AVIGEDOR,01/05/2021,TRUE,pleasant,strawberry,high
AMIRIM,01/05/2021,TRUE,pleasant,chocolate,very high
BAR GIYYORA,01/05/2021,TRUE,pleasant,vanilla,very high
BAR GIYYORA,01/05/2021,TRUE,pleasant,strawberry,high
AMMI'AD,01/05/2021,TRUE,pleasant,chocolate,very high
ABU QUREINAT,01/05/2021,FALSE,pleasant,strawberry,moderate
ABBIRIM,01/05/2021,TRUE,pleasant,strawberry,high
ASHDOD,01/05/2021,TRUE,pleasant,berries,high
ABU QUREINAT,01/05/2021,TRUE,pleasant,oreo,very high
ALMAGOR,01/05/2021,TRUE,pleasant,strawberry,very high
ASHDOD,01/05/2021,TRUE,pleasant,strawberry,high
ANI'AM,01/05/2021,TRUE,pleasant,oreo,very high
AHI'EZER,01/05/2021,TRUE,pleasant,vanilla,very high
AMMI'AD,01/05/2021,TRUE,pleasant,oreo,very high
ANI'AM,01/05/2021,TRUE,pleasant,chocolate,very high
ASHDOD,01/05/2021,TRUE,pleasant,chocolate,high
ALLON HAGALIL,01/05/2021,FALSE,pleasant,strawberry,moderate
ALMAGOR,01/05/2021,TRUE,pleasant,berries,very high
AHUZZAM,01/05/2021,TRUE,pleasant,strawberry,very high
ARAB AL NAIM,01/05/2021,TRUE,pleasant,berries,very high
ANI'AM,01/05/2021,TRUE,pleasant,vanilla,high
ANI'AM,01/05/2021,TRUE,pleasant,vanilla,high
ASERET,01/05/2021,FALSE,pleasant,vanilla,moderate
AMIRIM,01/05/2021,TRUE,pleasant,chocolate,high
AR'ARA-BANEGEV,01/05/2021,TRUE,pleasant,oreo,very high
ASHDOD,01/05/2021,TRUE,pleasant,oreo,very high
BAR GIYYORA,01/05/2021,TRUE,pleasant,strawberry,high
ASERET,01/05/2021,TRUE,pleasant,strawberry,high
ABU QUREINAT,01/05/2021,TRUE,pleasant,oreo,very high
ALMAGOR,01/05/2021,TRUE,pleasant,oreo,very high
ATSMON SEGEV,01/05/2021,FALSE,pleasant,vanilla,moderate
ASFAR,01/05/2021,TRUE,pleasant,vanilla,very high
ASHDOD,01/05/2021,TRUE,pleasant,strawberry,very high
BAR GIYYORA,01/05/2021,FALSE,pleasant,chocolate,moderate
ABU QUREINAT,01/05/2021,TRUE,pleasant,oreo,very high
ATERET,01/05/2021,TRUE,pleasant,vanilla,high
BAR GIYYORA,01/05/2021,TRUE,pleasant,vanilla,high
AMIRIM,01/05/2021,TRUE,pleasant,berries,very high
AL-AZY,01/05/2021,TRUE,pleasant,oreo,high
ANI'AM,01/05/2021,TRUE,pleasant,berries,high
ABU QUREINAT,02/05/2021,FALSE,pleasant,strawberry,moderate
ASHDOD,02/05/2021,FALSE,pleasant,berries,moderate
ASHDOD,02/05/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,02/05/2021,FALSE,pleasant,chocolate,moderate
AHUZZAM,02/05/2021,FALSE,pleasant,chocolate,moderate
AR'ARA-BANEGEV,02/05/2021,FALSE,pleasant,strawberry,moderate
ABU QUREINAT,02/05/2021,FALSE,pleasant,chocolate,moderate
AZARYA,02/05/2021,FALSE,pleasant,vanilla,moderate
ATERET,02/05/2021,FALSE,pleasant,berries,moderate
ATERET,02/05/2021,FALSE,pleasant,berries,moderate
ALLONE ABBA,02/05/2021,FALSE,pleasant,vanilla,moderate
AVIVIM,02/05/2021,FALSE,pleasant,vanilla,moderate
AMNUN,03/05/2021,FALSE,pleasant,vanilla,moderate
ADI,03/05/2021,FALSE,pleasant,vanilla,moderate
ANI'AM,03/05/2021,FALSE,pleasant,strawberry,moderate
AHISAMAKH,03/05/2021,FALSE,pleasant,oreo,moderate
AMIR,03/05/2021,FALSE,pleasant,chocolate,moderate
ADDIRIM,03/05/2021,FALSE,pleasant,oreo,moderate
ALUMMOT,03/05/2021,FALSE,pleasant,oreo,moderate
AMMI'AD,03/05/2021,FALSE,pleasant,strawberry,moderate
ALMAGOR,03/05/2021,FALSE,pleasant,vanilla,moderate
AVIGEDOR,03/05/2021,FALSE,pleasant,oreo,moderate
ATERET,03/05/2021,FALSE,pleasant,berries,moderate
ALMAGOR,04/05/2021,FALSE,pleasant,berries,moderate
ATERET,04/05/2021,FALSE,pleasant,berries,moderate
ABU QUREINAT,04/05/2021,FALSE,pleasant,strawberry,moderate
AMMI'AD,04/05/2021,FALSE,pleasant,vanilla,moderate
BAR GIYYORA,04/05/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,04/05/2021,FALSE,pleasant,oreo,moderate
ATERET,04/05/2021,FALSE,pleasant,chocolate,moderate
ABU QUREINAT,04/05/2021,FALSE,pleasant,vanilla,moderate
AYANOT,04/05/2021,FALSE,pleasant,vanilla,moderate
ALMAGOR,05/05/2021,FALSE,pleasant,strawberry,moderate
AMNUN,05/05/2021,FALSE,pleasant,chocolate,moderate
ALUMIM,05/05/2021,FALSE,pleasant,berries,moderate
AMIRIM,05/05/2021,FALSE,pleasant,strawberry,moderate
ABU QUREINAT,05/05/2021,FALSE,pleasant,oreo,moderate
BAR GIYYORA,05/05/2021,FALSE,pleasant,vanilla,moderate
ARRABE,06/05/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,06/05/2021,FALSE,pleasant,berries,moderate
ABU QUREINAT,06/05/2021,FALSE,pleasant,oreo,moderate
ALLON HAGALIL,06/05/2021,FALSE,pleasant,oreo,moderate
ATERET,06/05/2021,FALSE,pleasant,berries,moderate
ABU QUREINAT,06/05/2021,FALSE,pleasant,strawberry,moderate
AMIRIM,06/05/2021,FALSE,pleasant,berries,moderate
ASHERAT,06/05/2021,FALSE,pleasant,strawberry,moderate
ARAB AL NAIM,06/05/2021,FALSE,pleasant,strawberry,moderate
ALMAGOR,06/05/2021,FALSE,pleasant,vanilla,moderate
ALMAGOR,07/05/2021,FALSE,pleasant,berries,moderate
AMIRIM,07/05/2021,FALSE,pleasant,strawberry,moderate
ATSMON SEGEV,07/05/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,07/05/2021,FALSE,pleasant,strawberry,moderate
ARBEL,07/05/2021,FALSE,pleasant,oreo,moderate
AR'ARA-BANEGEV,07/05/2021,FALSE,pleasant,vanilla,moderate
AVI'EZER,08/05/2021,FALSE,pleasant,chocolate,moderate
ALLONIM,08/05/2021,FALSE,pleasant,vanilla,moderate
AGUR,08/05/2021,FALSE,pleasant,oreo,moderate
BAR GIYYORA,08/05/2021,FALSE,pleasant,berries,moderate
AHUZZAM,08/05/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,08/05/2021,FALSE,pleasant,oreo,moderate
ASHDOD,08/05/2021,FALSE,pleasant,berries,moderate
ALUMMOT,08/05/2021,FALSE,pleasant,berries,moderate
AVI'EL,08/05/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,09/05/2021,FALSE,pleasant,berries,moderate
ATERET,09/05/2021,FALSE,pleasant,chocolate,moderate
ATLIT,09/05/2021,TRUE,pleasant,vanilla,very high
AVITAL,09/05/2021,TRUE,pleasant,chocolate,very high
ALMAGOR,09/05/2021,TRUE,pleasant,berries,high
ALMAGOR,09/05/2021,TRUE,pleasant,chocolate,very high
ARSUF,09/05/2021,FALSE,pleasant,chocolate,moderate
ASHDOD,09/05/2021,TRUE,pleasant,oreo,high
AL-ARYAN,09/05/2021,TRUE,pleasant,berries,very high
ASHDOD,09/05/2021,TRUE,pleasant,oreo,very high
AMIRIM,09/05/2021,TRUE,pleasant,chocolate,very high
ASHDOT YA'AQOV(ME'UHAD),09/05/2021,TRUE,pleasant,oreo,high
AHISAMAKH,09/05/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,09/05/2021,TRUE,pleasant,chocolate,very high
BAR GIYYORA,09/05/2021,TRUE,pleasant,oreo,high
AMIR,09/05/2021,TRUE,pleasant,strawberry,high
ANI'AM,09/05/2021,TRUE,pleasant,vanilla,high
AMIRIM,09/05/2021,TRUE,pleasant,berries,very high
AHUZZAM,09/05/2021,TRUE,pleasant,chocolate,high
ALLONIM,09/05/2021,TRUE,pleasant,berries,high
ALUMMOT,09/05/2021,TRUE,pleasant,chocolate,very high
AMMI'AD,09/05/2021,TRUE,pleasant,chocolate,very high
BAR GIYYORA,09/05/2021,TRUE,pleasant,oreo,high
ABU QUREINAT,09/05/2021,TRUE,pleasant,oreo,high
ALLONE YIZHAQ,09/05/2021,TRUE,pleasant,vanilla,very high
ALUMMOT,09/05/2021,FALSE,pleasant,vanilla,moderate
AMMI'AD,09/05/2021,TRUE,pleasant,chocolate,very high
AMIRIM,09/05/2021,TRUE,pleasant,vanilla,very high
ABU QUREINAT,09/05/2021,FALSE,pleasant,oreo,moderate
ALUMMOT,09/05/2021,TRUE,pleasant,berries,high
ARI'EL,09/05/2021,TRUE,pleasant,oreo,high
ARAB AL NAIM,09/05/2021,TRUE,pleasant,chocolate,very high
ASHDOD,09/05/2021,TRUE,pleasant,vanilla,very high
AFEQ,09/05/2021,TRUE,pleasant,strawberry,very high
ALMAGOR,09/05/2021,TRUE,pleasant,oreo,high
ASHDOD,09/05/2021,TRUE,pleasant,chocolate,high
AGUR,09/05/2021,FALSE,pleasant,strawberry,moderate
ATERET,09/05/2021,TRUE,pleasant,berries,very high
ALUMMOT,09/05/2021,TRUE,pleasant,strawberry,high
AGUR,09/05/2021,FALSE,pleasant,vanilla,moderate
AMMI'AD,09/05/2021,TRUE,pleasant,vanilla,very high
ATERET,09/05/2021,TRUE,pleasant,oreo,very high
AMIRIM,09/05/2021,TRUE,pleasant,vanilla,very high
ASHDOD,09/05/2021,TRUE,pleasant,oreo,high
AHUZZAM,09/05/2021,TRUE,pleasant,chocolate,very high
ALMAGOR,09/05/2021,TRUE,pleasant,chocolate,very high
ABBIRIM,09/05/2021,TRUE,pleasant,vanilla,very high
ABU QUREINAT,09/05/2021,TRUE,pleasant,chocolate,high
ALMAGOR,09/05/2021,TRUE,pleasant,oreo,very high
AVNE HEFEZ,09/05/2021,TRUE,pleasant,oreo,very high
ARSUF,09/05/2021,TRUE,pleasant,berries,very high
BAHAN,09/05/2021,TRUE,pleasant,chocolate,high
BALFURYA,09/05/2021,TRUE,pleasant,berries,high
ABU TULUL,09/05/2021,TRUE,pleasant,berries,very high
ARUGOT,09/05/2021,TRUE,pleasant,vanilla,very high
ASHDOD,09/05/2021,TRUE,pleasant,oreo,very high
AMIRIM,09/05/2021,FALSE,pleasant,vanilla,moderate
ALMA,10/05/2021,TRUE,pleasant,oreo,very high
AMIRIM,10/05/2021,TRUE,pleasant,vanilla,high
ABU QUREINAT,10/05/2021,TRUE,pleasant,strawberry,high
AHI'EZER,10/05/2021,TRUE,pleasant,vanilla,very high
AHUZZAM,10/05/2021,TRUE,pleasant,oreo,high
AVTALYON,10/05/2021,TRUE,pleasant,chocolate,high
ARBEL,10/05/2021,TRUE,pleasant,chocolate,very high
ALMAGOR,10/05/2021,TRUE,pleasant,vanilla,high
BAR GIYYORA,10/05/2021,TRUE,pleasant,oreo,high
ATLIT,10/05/2021,TRUE,pleasant,vanilla,very high
AMMI'AD,10/05/2021,TRUE,pleasant,vanilla,high
AMMI'OZ,10/05/2021,TRUE,pleasant,oreo,high
ALLONE YIZHAQ,10/05/2021,TRUE,pleasant,vanilla,high
ALUMMA,10/05/2021,TRUE,pleasant,vanilla,high
ALUMMOT,10/05/2021,FALSE,pleasant,vanilla,moderate
AZRIQAM,10/05/2021,TRUE,pleasant,strawberry,very high
AVIGEDOR,10/05/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,10/05/2021,TRUE,pleasant,oreo,very high
ARGAMAN,10/05/2021,TRUE,pleasant,berries,very high
ANI'AM,10/05/2021,TRUE,pleasant,oreo,very high
ABU QUREINAT,10/05/2021,TRUE,pleasant,oreo,very high
AMIRIM,10/05/2021,TRUE,pleasant,chocolate,very high
ASHDOD,10/05/2021,TRUE,pleasant,berries,very high
ATERET,10/05/2021,TRUE,pleasant,strawberry,very high
ATERET,10/05/2021,TRUE,pleasant,oreo,very high
AMIRIM,10/05/2021,TRUE,pleasant,vanilla,high
AMMI'AD,10/05/2021,TRUE,pleasant,vanilla,very high
BAR GIYYORA,10/05/2021,TRUE,pleasant,chocolate,very high
